entry_date,exit_date,entry_time,exit_time,entry_price,exit_price,lots,gross_pnl,net_pnl,pnl_pct,exit_reason,regime,signal,bars_held
2024-06-05,2024-06-05,2024-06-05 13:15:00,2024-06-05 14:10:00,22399.4,22475.15,8,39390.0,39310.61,0.3381787012152111,TRAILING_STOP,1,0.43078428909738586,11
2024-06-05,2024-06-05,2024-06-05 14:10:00,2024-06-05 14:50:00,22475.15,22606.8,8,68457.99999999886,68349.54199999887,0.5857580483333718,TRAILING_STOP,1,0.4410210483686137,8
2024-06-05,2024-06-05,2024-06-05 14:50:00,2024-06-05 15:10:00,22606.8,22635.85,8,15105.999999999622,15050.893999999622,0.12850115894332356,TRAILING_STOP,1,0.4015733729261215,4
2024-06-05,2024-06-05,2024-06-05 15:10:00,2024-06-05 15:20:00,22635.85,22580.3,8,-28885.99999999962,-28954.88599999962,-0.24540717490175662,STOP_LOSS,1,0.43069119312542065,2
2024-06-05,2024-06-06,2024-06-05 15:20:00,2024-06-06 09:20:00,22580.3,22704.9,8,64792.000000001135,64687.208000001134,0.5518084347860843,TRAILING_STOP,1,0.5252624841813391,4
2024-06-06,2024-06-06,2024-06-06 09:20:00,2024-06-06 09:35:00,22704.9,22747.25,7,19269.249999999338,19209.98074999934,0.18652361384546304,TRAILING_STOP,1,0.3325219535908506,3
2024-06-06,2024-06-06,2024-06-06 09:35:00,2024-06-06 09:45:00,22747.25,22696.35,7,-23159.500000000662,-23222.659500000664,-0.2237633120487156,STOP_LOSS,1,0.3206271174154891,2
2024-06-06,2024-06-06,2024-06-06 09:50:00,2024-06-06 10:50:00,22735.15,22857.3,6,47638.49999999915,47550.86149999915,0.5372737809075278,TRAILING_STOP,1,0.3201527780566591,12
2024-06-06,2024-06-06,2024-06-06 13:40:00,2024-06-06 13:45:00,22841.85,22765.2,7,-34875.74999999901,-34950.62574999901,-0.3355682661430568,STOP_LOSS,1,0.32432506789748394,1
2024-06-06,2024-06-07,2024-06-06 15:00:00,2024-06-07 09:50:00,22817.85,22916.55,7,44908.500000000335,44823.59150000034,0.4325560909551107,TRAILING_STOP,1,0.32463071842987934,13
2024-06-07,2024-06-07,2024-06-07 10:00:00,2024-06-07 11:20:00,22959.7,23058.75,8,51505.99999999962,51414.49399999962,0.43140807588949015,TRAILING_STOP,1,0.33706518947580877,16
2024-06-07,2024-06-07,2024-06-07 11:20:00,2024-06-07 11:55:00,23058.75,23182.95,8,64584.00000000038,64479.416000000376,0.5386241665311464,TRAILING_STOP,1,0.35657324870599333,7
2024-06-07,2024-06-07,2024-06-07 12:15:00,2024-06-07 12:50:00,23168.65,23200.55,8,16587.999999998865,16531.411999998865,0.137686054215493,TRAILING_STOP,1,0.3343488845736413,7
2024-06-07,2024-06-07,2024-06-07 13:20:00,2024-06-07 13:30:00,23175.3,23188.9,8,7072.000000001135,7024.928000001134,0.05868316699245397,REGIME_CHANGE,1,0.329351831978327,2
2024-06-10,2024-06-10,2024-06-10 09:55:00,2024-06-10 10:35:00,23266.15,23321.3,8,28677.999999998865,28609.321999998865,0.23703964772855765,TRAILING_STOP,1,0.3563767073666901,8
2024-06-20,2024-06-20,2024-06-20 09:20:00,2024-06-20 09:55:00,23466.3,23498.05,5,10318.75,10268.43125,0.13530040952344427,TRAILING_STOP,2,0.34634659508628013,7
2024-06-20,2024-06-20,2024-06-20 09:55:00,2024-06-20 10:25:00,23498.05,23524.4,4,6851.0000000005675,6804.149000000567,0.11213696455664272,REGIME_CHANGE,2,0.3226614254981159,6
2024-06-24,2024-06-24,2024-06-24 09:15:00,2024-06-24 09:55:00,23395.9,23421.75,5,8401.249999999527,8352.848749999528,0.11048944473176302,REGIME_CHANGE,2,0.3418880449472306,8
2024-06-27,2024-06-28,2024-06-27 15:20:00,2024-06-28 09:30:00,24072.2,24120.85,7,22135.749999999007,22073.61424999901,0.2021003481193984,TRAILING_STOP,0,0.34562262967801094,5
2024-07-22,2024-07-22,2024-07-22 09:15:00,2024-07-22 10:50:00,24395.55,24572.25,5,57427.50000000023,57330.072500000235,0.7243124258317633,TRAILING_STOP,2,0.36039512662847306,19
2024-07-23,2024-07-23,2024-07-23 12:15:00,2024-07-23 12:20:00,24283.2,24208.15,5,-24391.249999999764,-24455.641249999764,-0.3090614087105458,STOP_LOSS,2,0.371211019077121,1
2024-07-23,2024-07-23,2024-07-23 12:20:00,2024-07-23 12:25:00,24208.15,24142.15,4,-17160.0,-17217.16,-0.2726354554148086,STOP_LOSS,2,0.37546966955862865,1
2024-07-23,2024-07-23,2024-07-23 12:25:00,2024-07-23 12:45:00,24142.15,24284.55,4,37023.99999999943,36946.975999999435,0.5898397615788065,TRAILING_STOP,2,0.3896313390694508,4
2024-07-23,2024-07-23,2024-07-23 12:45:00,2024-07-23 12:55:00,24284.55,24353.5,5,22408.750000000236,22346.341250000238,0.2839253764224609,TRAILING_STOP,2,0.347340431333546,2
2024-07-23,2024-07-23,2024-07-23 12:55:00,2024-07-23 13:10:00,24353.5,24279.65,5,-24001.249999999527,-24065.25124999953,-0.30324183382264785,STOP_LOSS,2,0.37152564131410665,3
2024-07-23,2024-07-23,2024-07-23 13:10:00,2024-07-23 13:30:00,24279.65,24319.3,4,10308.999999999432,10258.690999999433,0.16330548422237476,TRAILING_STOP,2,0.35308951475477124,4
2024-07-23,2024-07-23,2024-07-23 13:30:00,2024-07-23 14:10:00,24319.3,24459.9,5,45695.00000000071,45609.30500000071,0.5781416405899931,TRAILING_STOP,2,0.35986633933295215,8
2024-07-24,2024-07-24,2024-07-24 09:35:00,2024-07-24 10:00:00,24402.8,24436.35,5,10903.749999999764,10852.846249999764,0.13748422312193384,TRAILING_STOP,2,0.3323542816761785,5
2024-07-24,2024-07-24,2024-07-24 10:00:00,2024-07-24 10:55:00,24436.35,24455.5,5,6223.750000000473,6177.526250000473,0.07836685920770269,REGIME_CHANGE,2,0.32041444779017525,11
2024-07-24,2024-07-24,2024-07-24 12:00:00,2024-07-24 12:15:00,24402.65,24326.25,5,-24830.000000000473,-24894.830000000475,-0.3130807514757678,STOP_LOSS,2,0.32206130026611846,3
2024-07-24,2024-07-24,2024-07-24 12:15:00,2024-07-24 12:45:00,24326.25,24341.6,4,3990.9999999996217,3947.008999999622,0.06310056009454208,REGIME_CHANGE,2,0.3481829030238006,6
2024-07-25,2024-07-26,2024-07-25 15:10:00,2024-07-26 11:25:00,24397.5,24639.55,8,125865.99999999962,125700.13399999963,0.9921098473204193,TRAILING_STOP,1,0.3343436402564041,30
2024-08-02,2024-08-02,2024-08-02 09:20:00,2024-08-02 09:40:00,24833.55,24761.5,5,-23416.249999999764,-23479.666249999762,-0.2901316968375414,STOP_LOSS,2,0.3267581482845603,4
2024-08-02,2024-08-02,2024-08-02 09:40:00,2024-08-02 11:00:00,24761.5,24792.15,4,7969.000000000378,7921.031000000378,0.12378086949498801,TRAILING_STOP,2,0.33441417925478184,16
2024-08-05,2024-08-05,2024-08-05 09:15:00,2024-08-05 09:20:00,24301.3,24229.5,5,-23334.999999999764,-23398.334999999763,-0.29545744466345125,STOP_LOSS,2,0.3670862395676734,1
2024-08-05,2024-08-05,2024-08-05 09:20:00,2024-08-05 10:00:00,24229.5,24305.4,5,24667.500000000473,24602.832500000473,0.31325450380734826,TRAILING_STOP,2,0.37518098058381,8
2024-08-05,2024-08-05,2024-08-05 10:00:00,2024-08-05 10:30:00,24305.4,24257.35,5,-15616.250000000946,-15671.866250000947,-0.1976926938046809,STOP_LOSS,2,0.3404654814916687,6
2024-08-05,2024-08-05,2024-08-05 10:30:00,2024-08-05 10:40:00,24257.35,24205.8,4,-13402.99999999981,-13456.402999999811,-0.21251290845867035,STOP_LOSS,2,0.3391844582566118,2
2024-08-05,2024-08-05,2024-08-05 10:40:00,2024-08-05 10:45:00,24205.8,24145.85,4,-15587.00000000019,-15642.587000000189,-0.24766791430153404,STOP_LOSS,2,0.3668741318063381,1
2024-08-05,2024-08-05,2024-08-05 10:45:00,2024-08-05 10:55:00,24145.85,24096.65,4,-12791.999999999243,-12844.791999999243,-0.2037617230289971,STOP_LOSS,2,0.3980493169020627,2
2024-08-05,2024-08-05,2024-08-05 10:55:00,2024-08-05 11:05:00,24096.65,24056.8,3,-7770.750000000426,-7818.520750000426,-0.16537568500186614,STOP_LOSS,2,0.3904140162128021,2
2024-08-05,2024-08-05,2024-08-05 11:05:00,2024-08-05 11:15:00,24056.8,23994.9,3,-12070.499999999574,-12122.570499999574,-0.25730770509792583,STOP_LOSS,2,0.40399756512354024,2
2024-08-05,2024-08-05,2024-08-05 11:15:00,2024-08-05 11:20:00,23994.9,23914.25,3,-15726.750000000284,-15782.476750000284,-0.33611309069844614,STOP_LOSS,2,0.39465264888772433,1
2024-08-05,2024-08-05,2024-08-05 11:20:00,2024-08-05 11:30:00,23914.25,23948.2,3,6620.250000000142,6573.629750000142,0.14196556446470504,TRAILING_STOP,2,0.40501684219049217,2
2024-08-05,2024-08-05,2024-08-05 11:30:00,2024-08-05 11:50:00,23948.2,24001.35,5,17273.74999999929,17216.47624999929,0.22193734810966093,TRAILING_STOP,2,0.4207061571829814,4
2024-08-05,2024-08-05,2024-08-05 11:50:00,2024-08-05 12:35:00,24001.35,23942.65,5,-19077.499999999054,-19136.577499999054,-0.24456957629465464,STOP_LOSS,2,0.3585916193126918,9
2024-08-05,2024-08-05,2024-08-05 12:35:00,2024-08-05 13:00:00,23942.65,23943.25,5,194.99999999952706,154.80499999952752,0.002505988267792182,REGIME_CHANGE,2,0.4152044564208943,5
2024-08-05,2024-08-05,2024-08-05 13:00:00,2024-08-05 13:15:00,23943.25,24009.0,7,29916.25,29846.33375,0.27460766604366577,TRAILING_STOP,0,0.3271789182505978,3
2024-08-05,2024-08-05,2024-08-05 14:20:00,2024-08-05 15:10:00,24047.4,24048.85,7,659.7499999986758,619.0902499986771,0.006029757894812286,REGIME_CHANGE,0,0.32332229176172533,10
2024-08-05,2024-08-06,2024-08-05 15:10:00,2024-08-06 09:25:00,24048.85,24318.85,5,87750.0,87622.25,1.1227148075687612,TRAILING_STOP,2,0.356307326782224,6
2024-08-06,2024-08-06,2024-08-06 10:40:00,2024-08-06 11:00:00,24155.9,24234.45,7,35740.249999999665,35664.50974999966,0.325179355768153,TRAILING_STOP,0,0.3311448188638878,4
2024-08-06,2024-08-06,2024-08-06 11:00:00,2024-08-06 11:15:00,24234.45,24238.45,5,1300.0,1258.7,0.016505429254635447,REGIME_CHANGE,2,0.3372950478053871,3
2024-08-08,2024-08-08,2024-08-08 15:05:00,2024-08-08 15:15:00,24128.75,24090.45,10,-24894.999999999527,-24959.894999999527,-0.15873180334662704,STOP_LOSS,1,0.3932569733353299,2
2024-08-29,2024-08-29,2024-08-29 14:00:00,2024-08-29 15:05:00,25011.45,25154.75,4,37257.99999999981,37180.74199999981,0.5729375945816787,TRAILING_STOP,2,0.347841223806486,13
2024-08-29,2024-08-30,2024-08-29 15:05:00,2024-08-30 09:30:00,25154.75,25207.1,8,27221.999999999243,27154.777999999245,0.20811178803207564,TRAILING_STOP,0,0.39337896894538027,8
2024-09-20,2024-09-20,2024-09-20 13:30:00,2024-09-20 13:35:00,25629.3,25572.6,5,-18427.500000000236,-18485.927500000238,-0.22123116901359277,STOP_LOSS,2,0.3531364009181434,1
2024-09-20,2024-09-20,2024-09-20 13:35:00,2024-09-20 13:55:00,25572.6,25665.75,5,30273.750000000473,30203.476250000473,0.36425705638066314,TRAILING_STOP,2,0.3577160516777021,4
2024-09-20,2024-09-20,2024-09-20 13:55:00,2024-09-20 14:20:00,25665.75,25609.3,5,-18346.250000000236,-18404.596250000235,-0.21994292003935487,STOP_LOSS,2,0.3833309455571219,5
2024-09-20,2024-09-20,2024-09-20 14:20:00,2024-09-20 14:40:00,25609.3,25644.85,4,9242.99999999981,9193.75699999981,0.1388167579746392,TRAILING_STOP,2,0.34594863637677165,4
2024-09-20,2024-09-20,2024-09-20 14:40:00,2024-09-20 14:55:00,25644.85,25702.5,5,18736.250000000473,18677.51375000047,0.22480147086062682,TRAILING_STOP,2,0.35931052277477205,3
2024-09-20,2024-09-23,2024-09-20 14:55:00,2024-09-23 10:10:00,25702.5,25897.05,5,63228.74999999977,63125.521249999765,0.7569302597023607,TRAILING_STOP,2,0.354039282010967,19
2024-09-26,2024-09-26,2024-09-26 13:50:00,2024-09-26 14:10:00,26078.7,26087.2,5,2762.5,2719.7375,0.03259364922331251,REGIME_CHANGE,2,0.3240134652353474,4
2024-10-04,2024-10-04,2024-10-04 13:00:00,2024-10-04 13:35:00,25096.0,25055.75,5,-13081.25,-13134.33125,-0.160384124960153,STOP_LOSS,2,0.34017896173121437,7
2024-10-04,2024-10-04,2024-10-04 13:35:00,2024-10-04 14:15:00,25055.75,25015.3,5,-13146.250000000236,-13199.396250000236,-0.16143998882492333,STOP_LOSS,2,0.32160188845528526,8
2024-10-04,2024-10-04,2024-10-04 14:15:00,2024-10-04 15:15:00,25015.3,25022.4,4,1846.0000000005675,1804.154000000567,0.028382629830552432,TIME_EXIT,2,0.3237380259697009,12
2024-10-08,2024-10-08,2024-10-08 09:15:00,2024-10-08 09:30:00,24777.65,24804.8,5,8823.74999999929,8774.926249999291,0.10957455610196211,REGIME_CHANGE,2,0.3350856253157664,3
2024-10-18,2024-10-18,2024-10-18 09:15:00,2024-10-18 09:55:00,24608.45,24646.4,5,12333.750000000236,12281.416250000237,0.15421532034728203,TRAILING_STOP,2,0.3261485866155846,8
2024-10-18,2024-10-18,2024-10-18 09:55:00,2024-10-18 10:35:00,24646.4,24720.6,5,24114.999999999054,24050.884999999056,0.30105816670993363,TRAILING_STOP,2,0.342578793661051,8
2024-10-21,2024-10-21,2024-10-21 09:35:00,2024-10-21 09:45:00,24786.65,24714.5,5,-23448.750000000473,-23512.198750000473,-0.291084111810194,STOP_LOSS,2,0.32232241425008445,2
2024-10-22,2024-10-22,2024-10-22 12:45:00,2024-10-22 13:45:00,24607.5,24612.75,5,1706.25,1664.54375,0.021334958854007924,TIME_EXIT,2,0.32736611971066554,12
2024-10-23,2024-10-23,2024-10-23 09:40:00,2024-10-23 10:10:00,24407.75,24516.3,5,35278.74999999977,35203.47124999977,0.4447357908860885,TRAILING_STOP,2,0.33404464799105227,6
2024-10-28,2024-10-29,2024-10-28 15:00:00,2024-10-29 09:25:00,24307.65,24262.5,5,-14673.750000000473,-14728.423750000473,-0.18574399417467938,STOP_LOSS,2,0.3223697039200744,9
2024-10-29,2024-10-29,2024-10-29 09:25:00,2024-10-29 09:35:00,24262.5,24220.2,5,-13747.499999999764,-13801.247499999763,-0.17434312210200625,STOP_LOSS,2,0.32234234768937725,2
2024-10-29,2024-10-29,2024-10-29 09:35:00,2024-10-29 10:05:00,24220.2,24173.9,4,-12037.99999999981,-12090.037999999811,-0.1911627484496382,STOP_LOSS,2,0.33257417207030626,6
2024-11-04,2024-11-04,2024-11-04 09:15:00,2024-11-04 09:25:00,24115.25,24076.65,4,-10035.999999999622,-10086.035999999622,-0.16006468935631413,STOP_LOSS,2,0.3446160135415564,2
2024-11-04,2024-11-04,2024-11-04 09:25:00,2024-11-04 09:45:00,24076.65,24025.9,3,-9896.25,-9946.14625,-0.21078513829789441,STOP_LOSS,2,0.3592319506246596,4
2024-11-04,2024-11-04,2024-11-04 09:45:00,2024-11-04 10:10:00,24025.9,23972.3,3,-10452.000000000426,-10502.452000000427,-0.22309257925822623,STOP_LOSS,2,0.36837562642636434,5
2024-11-04,2024-11-04,2024-11-04 10:10:00,2024-11-04 10:25:00,23972.3,23934.35,3,-7400.250000000142,-7447.6502500001425,-0.15830771348598477,STOP_LOSS,2,0.3603280427713873,3
2024-11-04,2024-11-04,2024-11-04 10:25:00,2024-11-04 10:55:00,23934.35,23884.6,3,-9701.25,-9750.95125,-0.20786025106175854,STOP_LOSS,2,0.3516298285431011,6
2024-11-04,2024-11-04,2024-11-04 10:55:00,2024-11-04 11:10:00,23884.6,23847.25,3,-7283.249999999716,-7330.533249999716,-0.15637691232006626,STOP_LOSS,2,0.3656590902803889,3
2024-11-04,2024-11-04,2024-11-04 11:10:00,2024-11-04 12:05:00,23847.25,23927.25,3,15600.0,15544.4,0.3354684502405938,TRAILING_STOP,2,0.37333484692802865,11
2024-11-13,2024-11-13,2024-11-13 09:25:00,2024-11-13 09:40:00,23800.4,23755.6,5,-14560.000000000946,-14614.560000000947,-0.18823213055243992,STOP_LOSS,2,0.32268158531786867,3
2024-11-13,2024-11-13,2024-11-13 09:40:00,2024-11-13 09:50:00,23755.6,23772.0,5,5330.000000000473,5284.670000000472,0.06903635353348876,REGIME_CHANGE,2,0.3289045527103174,2
2024-11-22,2024-11-22,2024-11-22 12:10:00,2024-11-22 12:50:00,23635.1,23669.9,10,22620.00000000189,22557.38000000189,0.14723864083504157,TRAILING_STOP,1,0.3230696239644111,8
2024-11-22,2024-11-22,2024-11-22 14:35:00,2024-11-22 15:00:00,23845.5,23914.65,8,35958.00000000076,35882.04200000076,0.28999182235642557,TRAILING_STOP,0,0.32774950695975347,5
2024-11-25,2024-11-25,2024-11-25 12:50:00,2024-11-25 12:55:00,24209.8,24158.0,5,-16834.999999999764,-16891.834999999763,-0.21396294062734625,STOP_LOSS,2,0.3353744009645922,1
2024-11-25,2024-11-25,2024-11-25 12:55:00,2024-11-25 13:35:00,24158.0,24192.85,5,11326.249999999527,11274.923749999527,0.14425863068134176,TRAILING_STOP,2,0.3408325233718032,8
2024-11-25,2024-11-25,2024-11-25 13:45:00,2024-11-25 14:55:00,24175.8,24229.65,5,17501.25000000071,17443.74875000071,0.22274340456159542,TRAILING_STOP,2,0.32332411849884884,14
2024-11-28,2024-11-29,2024-11-28 14:40:00,2024-11-29 09:35:00,23923.45,24026.0,6,39994.499999999716,39914.505499999716,0.4286589099816258,TRAILING_STOP,2,0.33832285072054213,15
2024-12-05,2024-12-05,2024-12-05 09:50:00,2024-12-05 10:50:00,24406.55,24410.4,5,1251.2500000007094,1209.9987500007087,0.01577445398879474,TIME_EXIT,2,0.3235950941201436,12
2024-12-05,2024-12-05,2024-12-05 10:55:00,2024-12-05 12:20:00,24333.55,24605.55,6,106080.0,105933.92,1.1177982661798216,TRAILING_STOP,2,0.3610373312022197,17
2024-12-05,2024-12-05,2024-12-05 14:50:00,2024-12-05 14:55:00,24624.8,24522.3,6,-39975.0,-40054.975,-0.41624703550891784,STOP_LOSS,2,0.384534900457416,1
2024-12-05,2024-12-05,2024-12-05 14:55:00,2024-12-05 15:15:00,24522.3,24733.8,6,82485.0,82362.515,0.8624802730575843,TRAILING_STOP,2,0.41022979602437254,4
2024-12-06,2024-12-06,2024-12-06 09:40:00,2024-12-06 09:55:00,24725.7,24687.25,6,-14995.500000000284,-15050.495500000285,-0.15550621418200788,STOP_LOSS,2,0.32286718876302684,3
2024-12-06,2024-12-06,2024-12-06 09:55:00,2024-12-06 10:05:00,24687.25,24643.3,5,-14283.750000000236,-14338.033750000237,-0.17802711926197015,STOP_LOSS,2,0.3220712184944563,2
2024-12-06,2024-12-06,2024-12-06 10:05:00,2024-12-06 10:30:00,24643.3,24708.65,5,21238.75000000071,21177.51125000071,0.26518364017806945,TRAILING_STOP,2,0.38384502672556975,5
2024-12-06,2024-12-06,2024-12-06 11:25:00,2024-12-06 11:55:00,24678.4,24706.3,6,10880.999999999149,10830.11899999915,0.11305433091285422,REGIME_CHANGE,2,0.34346005081426795,6
2024-12-13,2024-12-13,2024-12-13 10:20:00,2024-12-13 10:30:00,24257.6,24210.25,6,-18466.499999999432,-18524.96649999943,-0.19519655695533997,STOP_LOSS,2,0.34335554954152514,2
2024-12-13,2024-12-13,2024-12-13 10:30:00,2024-12-13 11:20:00,24210.25,24301.35,5,29607.499999999527,29537.89249999953,0.37628690327443354,TRAILING_STOP,2,0.3560329000310344,10
2024-12-13,2024-12-13,2024-12-13 11:20:00,2024-12-13 12:05:00,24301.35,24530.7,6,89446.50000000084,89317.05350000084,0.9437747285644714,TRAILING_STOP,2,0.3266683748032845,9
2024-12-16,2024-12-16,2024-12-16 11:10:00,2024-12-16 12:10:00,24627.5,24606.45,6,-8209.499999999716,-8257.709499999715,-0.08547355598416109,TIME_EXIT,2,0.32110819882296576,12
2024-12-19,2024-12-19,2024-12-19 09:15:00,2024-12-19 09:45:00,23919.55,23957.9,6,14956.500000000851,14901.543500000851,0.1603291031812981,TRAILING_STOP,2,0.36842843528728575,6
2024-12-19,2024-12-19,2024-12-19 09:45:00,2024-12-19 10:45:00,23957.9,23942.9,6,-5850.0,-5895.85,-0.0626098280734121,TIME_EXIT,2,0.33988667765176933,12
2024-12-19,2024-12-20,2024-12-19 15:30:00,2024-12-20 09:15:00,23961.95,23923.3,10,-25122.500000000946,-25187.622500000947,-0.16129739023744502,STOP_LOSS,1,0.32732902617574444,1
2024-12-20,2024-12-23,2024-12-20 15:10:00,2024-12-23 09:25:00,23539.3,23743.7,5,66430.00000000047,66323.57000000046,0.8683350821817194,TRAILING_STOP,2,0.35826180446334777,6
2024-12-31,2024-12-31,2024-12-31 09:20:00,2024-12-31 10:05:00,23545.6,23473.55,6,-28099.499999999716,-28167.599499999716,-0.3060019706441937,STOP_LOSS,2,0.3238991802461817,9
2024-12-31,2024-12-31,2024-12-31 10:05:00,2024-12-31 10:25:00,23473.55,23507.55,6,13260.0,13206.74,0.1448438774705999,TRAILING_STOP,2,0.3350683412126278,4
2025-01-06,2025-01-06,2025-01-06 09:40:00,2025-01-06 10:40:00,23948.35,23882.95,6,-25505.99999999915,-25571.505999999146,-0.27308770750384814,STOP_LOSS,2,0.33850202885961567,12
2025-01-06,2025-01-06,2025-01-06 10:40:00,2025-01-06 10:50:00,23882.95,23834.85,6,-18759.00000000085,-18817.759000000853,-0.20139890591406082,STOP_LOSS,2,0.3361691377091431,2
2025-01-06,2025-01-06,2025-01-06 10:50:00,2025-01-06 11:05:00,23834.85,23793.0,5,-13601.249999999527,-13654.851249999527,-0.17558323211599214,STOP_LOSS,2,0.3502708026637144,3
2025-01-06,2025-01-06,2025-01-06 11:05:00,2025-01-06 11:10:00,23793.0,23745.1,4,-12454.000000000378,-12506.454000000378,-0.20131971588282876,STOP_LOSS,2,0.3382600808114796,1
2025-01-06,2025-01-06,2025-01-06 11:10:00,2025-01-06 11:40:00,23745.1,23708.85,4,-9425.0,-9474.425,-0.15266307575036536,STOP_LOSS,2,0.3464211587463133,6
2025-01-06,2025-01-06,2025-01-06 11:40:00,2025-01-06 11:45:00,23708.85,23640.9,4,-17666.999999999243,-17724.66699999924,-0.28660183855394544,STOP_LOSS,2,0.3455373144324491,1
2025-01-06,2025-01-06,2025-01-06 11:45:00,2025-01-06 12:15:00,23640.9,23691.05,4,13038.999999999432,12985.960999999434,0.21213236382708703,TRAILING_STOP,2,0.3701211085782379,6
2025-01-06,2025-01-06,2025-01-06 12:15:00,2025-01-06 12:50:00,23691.05,23737.5,6,18115.500000000284,18057.384500000284,0.19606560283314048,TRAILING_STOP,2,0.34873548404457355,7
2025-01-06,2025-01-06,2025-01-06 13:15:00,2025-01-06 13:30:00,23682.55,23643.55,6,-15210.0,-15265.21,-0.16467821243911657,STOP_LOSS,2,0.3282743809300036,3
2025-01-06,2025-01-06,2025-01-06 13:45:00,2025-01-06 14:30:00,23633.75,23593.85,6,-15561.000000000568,-15616.561000000567,-0.1688263606071887,STOP_LOSS,2,0.33505088053011933,9
2025-01-06,2025-01-06,2025-01-06 14:30:00,2025-01-06 15:00:00,23593.85,23626.65,5,10660.000000000946,10609.340000000944,0.1390192783288989,TRAILING_STOP,2,0.3660745736044354,6
2025-01-06,2025-01-06,2025-01-06 15:00:00,2025-01-06 15:10:00,23626.65,23585.6,6,-16009.500000001135,-16065.509500001137,-0.1737444792215693,STOP_LOSS,2,0.33069357479405226,2
2025-01-06,2025-01-07,2025-01-06 15:10:00,2025-01-07 09:45:00,23585.6,23675.65,6,35119.500000001135,35044.380500001134,0.38180075978564426,TRAILING_STOP,2,0.35317951727153646,10
2025-01-13,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:45:00,23241.7,23206.0,7,-16243.500000000331,-16299.743500000332,-0.15360322179531072,STOP_LOSS,2,0.37996894250784435,6
2025-01-13,2025-01-13,2025-01-13 09:45:00,2025-01-13 10:35:00,23206.0,23310.65,6,40813.50000000057,40732.686500000564,0.4509609583728409,TRAILING_STOP,2,0.35633086938610914,10
2025-01-13,2025-01-13,2025-01-13 10:40:00,2025-01-13 11:05:00,23306.3,23271.3,6,-13650.0,-13703.65,-0.15017398729099,STOP_LOSS,2,0.32870069771580646,5
2025-01-17,2025-01-17,2025-01-17 09:15:00,2025-01-17 09:50:00,23181.75,23215.95,6,13338.000000000284,13284.662000000284,0.14752984567601984,TRAILING_STOP,2,0.3361010450206477,7
2025-01-17,2025-01-17,2025-01-17 10:45:00,2025-01-17 10:55:00,23147.2,23107.65,7,-17995.24999999967,-18053.24524999967,-0.1708629985484174,STOP_LOSS,2,0.3382218670332417,2
2025-01-17,2025-01-17,2025-01-17 10:55:00,2025-01-17 11:35:00,23107.65,23156.1,6,18895.499999998865,18836.604499998866,0.20967082329876505,TRAILING_STOP,2,0.3421596275784897,8
2025-01-17,2025-01-17,2025-01-17 11:45:00,2025-01-17 12:20:00,23138.3,23240.65,6,39916.50000000085,39836.58350000085,0.442340189210107,TRAILING_STOP,2,0.33099791834507286,7
2025-01-21,2025-01-21,2025-01-21 12:15:00,2025-01-21 12:50:00,23161.35,23168.65,7,3321.500000001324,3278.178500001323,0.031518024640199774,REGIME_CHANGE,2,0.34745824663450864,7
2025-01-21,2025-01-21,2025-01-21 13:25:00,2025-01-21 13:35:00,23273.55,23236.3,7,-16948.75,-17005.69875,-0.1600529356286428,STOP_LOSS,2,0.3314670199612063,2
2025-01-21,2025-01-21,2025-01-21 13:35:00,2025-01-21 14:00:00,23236.3,23239.2,6,1131.0000000005675,1089.869000000567,0.012480472364367199,REGIME_CHANGE,2,0.33342016007935377,5
2025-01-21,2025-01-21,2025-01-21 14:30:00,2025-01-21 14:35:00,23101.7,23054.05,7,-21680.750000000662,-21742.43075000066,-0.20626187683158145,STOP_LOSS,2,0.3481481474599405,1
2025-01-21,2025-01-21,2025-01-21 14:35:00,2025-01-21 14:40:00,23054.05,23012.25,6,-16301.999999999716,-16358.301999999716,-0.18131304477954752,STOP_LOSS,2,0.3670581923241404,1
2025-01-21,2025-01-22,2025-01-21 14:40:00,2025-01-22 09:20:00,23012.25,23080.75,5,22262.5,22200.2375,0.2976675466327717,TRAILING_STOP,2,0.3643310155915626,11
2025-01-22,2025-01-22,2025-01-22 09:20:00,2025-01-22 09:55:00,23080.75,23103.25,6,8775.0,8726.225,0.09748383393087313,REGIME_CHANGE,2,0.32194817241137924,7
2025-01-24,2025-01-24,2025-01-24 14:35:00,2025-01-24 14:45:00,23105.1,23058.5,7,-21202.999999999338,-21264.202999999336,-0.2016870734166853,STOP_LOSS,2,0.3304395694067806,2
2025-01-24,2025-01-24,2025-01-24 14:45:00,2025-01-24 15:20:00,23058.5,23090.45,6,12460.500000000284,12408.039500000283,0.13856061755968832,TRAILING_STOP,2,0.3460962737613289,7
2025-01-27,2025-01-27,2025-01-27 09:15:00,2025-01-27 09:50:00,22926.75,22969.8,7,19587.74999999967,19528.16224999967,0.1877719258071871,TRAILING_STOP,2,0.363699097616338,7
2025-01-27,2025-01-27,2025-01-27 09:50:00,2025-01-27 10:15:00,22969.8,22900.5,7,-31531.49999999967,-31603.03149999967,-0.3017004936917138,STOP_LOSS,2,0.34044732977611597,5
2025-01-27,2025-01-27,2025-01-27 10:15:00,2025-01-27 10:25:00,22900.5,22854.3,6,-18018.000000000284,-18076.018000000284,-0.2017423200366836,STOP_LOSS,2,0.3566363367861093,2
